SchoolID,StudentID,STRATUM,StudentBIrthMonth,StudentBirthYear,Gender,OwnRoom,ComputerLaptopPhoneForSchool,EducationalApps,OwnPhonewithInternet,InternetAccess,CarsVansOrTrucks,MopedOrMotorcycles,RoomsWBathShower,RoomsWFlushToilet,MusicalInstruments,ArtWorks,VideoGame,SmartTV,Screens,TVs,PCs,LaptopNotebook,Tablets,EbookReader,PhoneWInternet
60800163,60805676,PHL - stratum 03: REGION 3,March,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,One,Three or more,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800049,60805677,PHL - stratum 03: REGION 3,June,2006,Male,No,Yes,Yes,Yes,Yes,None,None,Two,Two,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Two,6 to 10,03-May,None,1 or 2,1 or 2,None,More than 5
60800005,60805678,PHL - stratum 08: REGION 7,October,2006,Male,Yes,Yes,No,Yes,No,None,None,One,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,1 or 2,None,None,03-May
60800075,60805679,PHL - stratum 11: REGION 10,June,2006,Female,No Response,Yes,Yes,No,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,I don't know.,I don't know.,I don't know.,I don't know.,I don't know.,I don't know.
60800011,60805680,PHL - stratum 08: REGION 7,February,2006,Female,Yes,No,No,No,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,None,None,None,None
60800005,60805681,PHL - stratum 08: REGION 7,January,2006,Male,Yes,Yes,No,Yes,Yes,One,None,Two,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,1 or 2,1 or 2,None,None,03-May
60800086,60805683,PHL - stratum 01: REGION 1,February,2006,Male,No,Yes,Yes,Yes,Yes,None,Two,Two,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Two,1 or 2,1 or 2,1 or 2,None,None,1 or 2
60800072,60805684,PHL - stratum 10: REGION 9,May,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,More than 5,More than 5,None,None,More than 5
60800156,60805686,PHL - stratum 16: CARAGA,July,2006,Female,Yes,No,Yes,Yes,Yes,No Response,One,No Response,No Response,No Response,No Response,Missing,Missing,Two,No Response,No Response,No Response,No Response,No Response,1 or 2
60800120,60805687,PHL - stratum 04: REGION 4A,August,2006,Female,Yes,No,Yes,Yes,Yes,None,One,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,None,1 or 2,None,03-May
60800042,60805688,PHL - stratum 10: REGION 9,January,2006,Male,Yes,No,No,Yes,No,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-One,One,1 or 2,None,None,None,None,1 or 2
60800165,60805689,PHL - stratum 10: REGION 9,March,2006,Male,Yes,Yes,Yes,Yes,Yes,One,One,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Four,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2
60800110,60805690,PHL - stratum 05: REGION 4B,May,2006,Female,Yes,Yes,Yes,Yes,Yes,One,One,One,None,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,None,None,1 or 2
60800037,60805691,PHL - stratum 10: REGION 9,September,2006,Female,No,Yes,Yes,Yes,Yes,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800091,60805692,PHL - stratum 16: CARAGA,March,2006,Male,Yes,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,More than 10,None,None,None,None,None,None
60800178,60805694,PHL - stratum 07: REGION 6,September,2006,Male,No,No,Yes,Yes,Yes,None,None,None,None,One,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Five,1 or 2,None,None,03-May,I don't know.,1 or 2
60800037,60805695,PHL - stratum 10: REGION 9,April,2006,Male,No,No,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800135,60805696,PHL - stratum 10: REGION 9,September,2006,Female,No,Yes,No,Yes,Yes,One,None,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Three,More than 5,1 or 2,1 or 2,None,None,03-May
60800060,60805697,PHL - stratum 09: REGION 8,May,2006,Male,No,Yes,No,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,1 or 2,None,None,None,1 or 2
60800005,60805698,PHL - stratum 08: REGION 7,May,2006,Female,No,Yes,Yes,Yes,Yes,One,Three or more,Three or more,Three or more,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,More than 10,1 or 2,03-May,03-May,None,None,More than 5
60800025,60805699,PHL - stratum 02: REGION 2,September,2006,Male,No,Yes,No,Yes,No,None,Three or more,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,None,None,None,More than 5
60800048,60805700,PHL - stratum 13: REGION 12,October,2006,Female,Yes,No,Yes,Yes,Yes,None,Two,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800007,60805701,PHL - stratum 13: REGION 12,May,2006,Male,No,No,No,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,None,None,None,None,None,1 or 2
60800071,60805702,PHL - stratum 09: REGION 8,September,2006,Male,No,Yes,Yes,Yes,Yes,None,One,One,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,03-May,None,1 or 2,None,None,1 or 2
60800010,60805703,PHL - stratum 07: REGION 6,November,2006,Female,No,No,Yes,Yes,No,None,One,None,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,None,None
60800100,60805704,PHL - stratum 07: REGION 6,July,2006,Female,Yes,No,No,Yes,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800157,60805706,PHL - stratum 14: NCR,July,2006,Female,Yes,No,No Response,No,Yes,No Response,No Response,No Response,No Response,One,No Response,Missing,Missing,One,No Response,1 or 2,1 or 2,1 or 2,No Response,1 or 2
60800086,60805708,PHL - stratum 01: REGION 1,November,2006,Female,Yes,No,Yes,Yes,Yes,None,Two,Three or more,Three or more,Two,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,Four,1 or 2,1 or 2,1 or 2,1 or 2,03-May,More than 5
60800188,60805709,PHL - stratum 14: NCR,September,2006,Male,Yes,Yes,Yes,Yes,Yes,One,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,More than 10,1 or 2,None,1 or 2,1 or 2,None,More than 5
60800083,60805710,PHL - stratum 07: REGION 6,November,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,None,1 or 2,None,None,03-May
60800052,60805711,PHL - stratum 12: REGION 11,June,2006,Female,Yes,Yes,Yes,Yes,No,None,Two,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,None,None,None,More than 5
60800106,60805712,PHL - stratum 06: REGION 5,February,2006,Female,Yes,Yes,No,Yes,Yes,None,One,Two,Two,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,1 or 2,1 or 2
60800087,60805713,PHL - stratum 09: REGION 8,October,2006,Male,Yes,No,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800038,60805714,PHL - stratum 14: NCR,August,2006,Female,No,Yes,Yes,Yes,Yes,One,One,One,One,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,Two,1 or 2,1 or 2,1 or 2,03-May,None,More than 5
60800083,60805715,PHL - stratum 07: REGION 6,September,2006,Female,No,Yes,Yes,Yes,Yes,One,One,None,None,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,None,1 or 2,1 or 2
60800049,60805716,PHL - stratum 03: REGION 3,April,2006,Female,No,Yes,Yes,Yes,Yes,None,One,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,03-May,1 or 2,1 or 2,None,None,03-May
60800009,60805717,PHL - stratum 06: REGION 5,March,2006,Female,Yes,No,No,Yes,No,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,None,None,None,1 or 2
60800164,60805718,PHL - stratum 14: NCR,March,2006,Female,No,Yes,No,Yes,Yes,None,None,One,One,No Response,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,1 or 2,None,1 or 2
60800086,60805719,PHL - stratum 01: REGION 1,December,2006,Male,No,Yes,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,1 or 2,1 or 2,None,None,1 or 2
60800162,60805720,PHL - stratum 02: REGION 2,December,2006,Female,No,No,No,Yes,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800188,60805721,PHL - stratum 14: NCR,August,2006,Male,No,Yes,No,No,Yes,None,One,Two,Two,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800153,60805722,PHL - stratum 03: REGION 3,October,2006,Male,Yes,No,Yes,Yes,No,None,Two,No Response,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,1 or 2,None,03-May
60800028,60805723,PHL - stratum 08: REGION 7,March,2006,Male,Yes,Yes,Yes,Yes,Yes,One,One,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,None,None,None,1 or 2
60800105,60805726,PHL - stratum 14: NCR,December,2006,Male,Yes,Yes,Yes,Yes,Yes,One,None,Two,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2
60800076,60805727,PHL - stratum 08: REGION 7,June,2006,Female,Yes,Yes,No,Yes,Yes,None,Two,One,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800164,60805728,PHL - stratum 14: NCR,October,2006,Male,No,Yes,Yes,Yes,Yes,None,None,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,1 or 2,1 or 2,1 or 2,None,1 or 2
60800130,60805729,PHL - stratum 06: REGION 5,October,2006,Female,No,No,Yes,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,No Response,None,None,None,None,1 or 2
60800040,60805730,PHL - stratum 07: REGION 6,February,2006,Male,No,Yes,Yes,Yes,Yes,None,None,One,One,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,1 or 2,None,None,1 or 2
60800172,60805731,PHL - stratum 07: REGION 6,October,2006,Male,Yes,Yes,Yes,Yes,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,1 or 2,None,1 or 2
60800053,60805732,PHL - stratum 04: REGION 4A,August,2006,Female,Yes,No,Yes,Yes,Yes,None,None,None,None,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,None,None,More than 5
60800078,60805733,PHL - stratum 04: REGION 4A,August,2006,Male,No,Yes,No,Yes,Yes,Two,One,None,None,Three or more,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,None,None,03-May
60800058,60805734,PHL - stratum 03: REGION 3,December,2006,Male,No,Yes,No,Yes,No,One,Three or more,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,1 or 2,None,1 or 2
60800040,60805735,PHL - stratum 07: REGION 6,May,2006,Male,No,Yes,Yes,Yes,Yes,One,Two,None,No Response,No Response,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,1 or 2,I don't know.,I don't know.,I don't know.,I don't know.,I don't know.
60800074,60805736,PHL - stratum 06: REGION 5,February,2006,Female,No,Yes,No,No,No,One,One,Two,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,None,None,1 or 2
60800186,60805737,PHL - stratum 12: REGION 11,May,2006,Female,No,No,No,Yes,Yes,None,None,Three or more,Three or more,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,More than 10,1 or 2,None,1 or 2,None,1 or 2,03-May
60800010,60805738,PHL - stratum 07: REGION 6,June,2006,Male,Yes,No,No,Yes,No,None,One,One,One,One,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Two,1 or 2,None,None,None,None,1 or 2
60800063,60805739,PHL - stratum 01: REGION 1,November,2006,Female,No,No,No,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,None,None,None,None,03-May
60800012,60805740,PHL - stratum 14: NCR,September,2006,Male,Yes,No,Yes,Yes,Yes,One,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,I don't know.,1 or 2,None,03-May
60800094,60805741,PHL - stratum 05: REGION 4B,May,2006,Female,Yes,Yes,Yes,Yes,Yes,None,Three or more,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Five,1 or 2,1 or 2,1 or 2,None,None,1 or 2
60800139,60805742,PHL - stratum 08: REGION 7,August,2006,Female,No,No,Yes,No,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800014,60805743,PHL - stratum 04: REGION 4A,February,2006,Female,No,No,No,Yes,No,None,Two,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,None,None,None,1 or 2
60800006,60805745,PHL - stratum 11: REGION 10,May,2006,Male,No,Yes,Yes,Yes,No,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,None,1 or 2,03-May
60800057,60805746,PHL - stratum 01: REGION 1,June,2006,Male,Yes,No,No,Yes,No,None,One,Three or more,Two,Three or more,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Three or more,6 to 10,1 or 2,More than 5,None,03-May,1 or 2,I don't know.
60800061,60805747,PHL - stratum 01: REGION 1,January,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,None,1 or 2,1 or 2,03-May
60800082,60805748,PHL - stratum 08: REGION 7,December,2006,Female,Yes,No,No,Yes,Yes,None,One,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800171,60805749,PHL - stratum 03: REGION 3,November,2006,Female,No,No,No,No,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,None,None,None,1 or 2
60800013,60805750,PHL - stratum 11: REGION 10,May,2006,Male,Yes,No,No,Yes,No,None,None,None,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800182,60805751,PHL - stratum 06: REGION 5,August,2006,Male,No,No,No,Yes,Yes,Two,Two,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Three,03-May,None,1 or 2,1 or 2,None,More than 5
60800030,60805752,PHL - stratum 08: REGION 7,January,2006,Male,Yes,Yes,No,Yes,No,One,None,Three or more,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,More than 10,None,I don't know.,03-May,1 or 2,None,More than 5
60800020,60805753,PHL - stratum 12: REGION 11,January,2006,Male,Yes,No,No,Yes,Yes,One,One,One,None,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,1 or 2,None,None,03-May
60800179,60805754,PHL - stratum 16: CARAGA,August,2006,Female,No,No,No,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800104,60805755,PHL - stratum 10: REGION 9,April,2006,Female,Yes,Yes,Yes,Yes,Yes,Three or more,One,Three or more,Three or more,One,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-Three or more,More than 10,More than 5,1 or 2,More than 5,03-May,1 or 2,1 or 2
60800058,60805756,PHL - stratum 03: REGION 3,July,2006,Male,Yes,Yes,Yes,No,Yes,One,None,One,One,None,None,Missing,Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800161,60805757,PHL - stratum 09: REGION 8,October,2006,Male,Yes,No,No,No,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800188,60805758,PHL - stratum 14: NCR,October,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,Three or more,Three or more,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-Two,Two,1 or 2,1 or 2,1 or 2,03-May,None,More than 5
60800070,60805759,PHL - stratum 04: REGION 4A,September,2006,Male,Yes,Yes,Yes,Yes,No,Three or more,Two,One,None,Three or more,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,More than 10,More than 5,1 or 2,1 or 2,More than 5,I don't know.,More than 5
60800175,60805760,PHL - stratum 14: NCR,October,2006,Female,No,No,Yes,Yes,Yes,None,None,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,More than 10,1 or 2,None,None,1 or 2,None,More than 5
60800141,60805761,PHL - stratum 05: REGION 4B,April,2006,Male,No,No,Yes,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,None
60800019,60805762,PHL - stratum 16: CARAGA,November,2006,Female,No,Yes,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800178,60805763,PHL - stratum 07: REGION 6,September,2006,Female,Yes,No,Yes,Yes,Yes,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,None,None,None,None,03-May
60800057,60805764,PHL - stratum 01: REGION 1,April,2006,Female,Yes,No,Yes,No,Yes,Three or more,Two,One,None,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800167,60805765,PHL - stratum 11: REGION 10,November,2006,Male,No,No,Yes,Yes,No,None,Two,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800039,60805766,PHL - stratum 03: REGION 3,April,2006,Male,No,Yes,Yes,Yes,Yes,One,One,Two,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2
60800153,60805767,PHL - stratum 03: REGION 3,September,2006,Male,No,No,No,No,No,None,None,Three or more,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800034,60805768,PHL - stratum 07: REGION 6,December,2006,Female,No,No,No,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,None,None,None,1 or 2
60800144,60805769,PHL - stratum 06: REGION 5,April,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,None,None,03-May
60800163,60805770,PHL - stratum 03: REGION 3,October,2006,Male,Yes,Yes,Yes,Yes,Yes,Three or more,Three or more,Three or more,Two,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,Five,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800030,60805771,PHL - stratum 08: REGION 7,September,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,None,None,03-May
60800159,60805772,PHL - stratum 09: REGION 8,February,2006,Female,No,No,No,Yes,No,None,One,One,None,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,None,None,None,1 or 2
60800037,60805773,PHL - stratum 10: REGION 9,April,2006,Female,No,No Response,No Response,No Response,No Response,None,None,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,More than 10,None,None,1 or 2,None,None,None
60800104,60805774,PHL - stratum 10: REGION 9,October,2006,Male,No,No,No,Yes,Yes,None,One,One,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,1 or 2,1 or 2,None,None,1 or 2
60800111,60805775,PHL - stratum 07: REGION 6,October,2006,Male,Yes,No,Yes,Yes,Yes,None,One,Two,Two,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,None,1 or 2,None,03-May
60800029,60805776,PHL - stratum 04: REGION 4A,February,2006,Female,Yes,Yes,Yes,Yes,Yes,One,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,More than 10,1 or 2,None,03-May,1 or 2,I don't know.,More than 5
60800055,60805777,PHL - stratum 01: REGION 1,March,2006,Female,No,Yes,No,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800132,60805778,PHL - stratum 14: NCR,July,2006,Female,Yes,No,Yes,No,No,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,None,None,None,1 or 2
60800140,60805779,PHL - stratum 04: REGION 4A,April,2006,Male,Yes,Yes,Yes,Yes,Yes,One,None,Two,Two,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,I don't know.,1 or 2
60800112,60805780,PHL - stratum 12: REGION 11,April,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,None,1 or 2,None,More than 5
60800073,60805781,PHL - stratum 14: NCR,June,2006,Female,No,Yes,Yes,Yes,Yes,None,Two,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,None,1 or 2,None,1 or 2
60800069,60805782,PHL - stratum 08: REGION 7,May,2006,Female,No,Yes,No,No,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,None,1 or 2,1 or 2,None,None,1 or 2
60800119,60805783,PHL - stratum 15: CAR,February,2006,Male,No Response,No Response,No Response,No Response,No Response,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800146,60805784,PHL - stratum 04: REGION 4A,November,2006,Male,Yes,No,Yes,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,None,None,03-May
60800004,60805785,PHL - stratum 16: CARAGA,January,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,None,None,None
